x,y,z
-0.370668,-0.780661,14.875438
-0.390972,-0.801669,14.681868
-0.411740,-0.824730,14.487329
-0.433057,-0.849972,14.291963
-0.455012,-0.877531,14.095917
-0.477702,-0.907556,13.899347
-0.501229,-0.940203,13.702420
-0.525702,-0.975642,13.505317
-0.551236,-1.014053,13.308228
-0.577952,-1.055626,13.111363
-0.605976,-1.100565,12.914940
-0.635440,-1.149085,12.719195
-0.666483,-1.201413,12.524374
-0.699250,-1.257788,12.330733
-0.733890,-1.318462,12.138535
-0.770560,-1.383701,11.948049
-0.809421,-1.453784,11.759545
-0.850645,-1.529006,11.573290
-0.894407,-1.609682,11.389549
-0.940894,-1.696143,11.208580
-0.990301,-1.788743,11.030636
-1.042836,-1.887860,10.855962
-1.098718,-1.993900,10.684796
-1.158180,-2.107297,10.517374
-1.221474,-2.228524,10.353931
-1.288867,-2.358087,10.194704
-1.360649,-2.496539,10.039936
-1.437135,-2.644479,9.889885
-1.518664,-2.802560,9.744827
-1.605610,-2.971495,9.605063
-1.698380,-3.152066,9.470929
-1.797423,-3.345135,9.342802
-1.903236,-3.551652,9.221115
-2.016372,-3.772672,9.106367
-2.137452,-4.009374,8.999138
-2.267177,-4.263086,8.900112
-2.406351,-4.535314,8.810096
-2.555898,-4.827790,8.730055
-2.716908,-5.142531,8.661157
-2.890677,-5.481929,8.604823
-3.078796,-5.848889,8.562822
-3.283263,-6.247047,8.537391
-3.506701,-6.681140,8.531444
-3.752743,-7.157711,8.548934
-4.026850,-7.686576,8.595561
-4.338370,-8.284587,8.680458
-4.707784,-8.988937,8.821698
-5.227838,-9.970288,9.089275
-5.680189,-10.812702,9.382898
-6.104579,-11.592275,9.707060
-6.527893,-12.358277,10.075587
-6.954709,-13.117657,10.491624
-7.389722,-13.876877,10.960726
-7.835813,-14.638454,11.488476
-8.295863,-15.404092,12.082013
-8.773150,-16.175098,12.750731
-9.271664,-16.952445,13.507205
-9.797881,-17.738683,14.370998
-10.366085,-18.543506,15.380806
-11.021074,-19.406838,16.647800
-11.860631,-20.395632,18.442589
-12.355853,-20.906075,19.597978
-12.868394,-21.367474,20.876138
-13.327545,-21.714091,22.098739
-13.760059,-21.973379,23.324626
-14.163883,-22.146411,24.542082
-14.542275,-22.236746,25.755721
-14.895747,-22.245626,26.963507
-15.224679,-22.173626,28.163968
-15.528903,-22.020715,29.354677
-15.807945,-21.786391,30.532913
-16.061027,-21.469703,31.695664
-16.287087,-21.069177,32.839754
-16.484621,-20.582983,33.961210
-16.651835,-20.008386,35.056333
-16.786510,-19.340890,36.122127
-16.885641,-18.573062,37.156279
-16.944848,-17.691472,38.158252
-16.956804,-16.667741,39.132778
-16.904776,-15.417694,40.107618
-16.677004,-13.284308,41.345403
-16.508153,-12.235981,41.789914
-16.278292,-11.068064,42.173245
-16.023150,-9.973432,42.432051
-15.738799,-8.913614,42.593719
-15.428954,-7.893445,42.668252
-15.094574,-6.909747,42.664764
-14.737094,-5.962838,42.590259
-14.357556,-5.052857,42.450596
-13.956904,-4.180343,42.250808
-13.536212,-3.346419,41.995478
-13.096086,-2.551453,41.688523
-12.636941,-1.795742,41.333329
-12.158951,-1.079463,40.932748
-11.661975,-0.402628,40.489039
-11.145411,0.234968,40.003721
-10.607954,0.833828,39.477296
-10.047099,1.394915,38.908681
-9.458069,1.920025,38.293959
-8.830947,2.412842,37.623058
-8.139992,2.883203,36.867428
-7.241137,3.391097,35.862601
-6.572588,3.698942,35.100961
-5.964421,3.931113,34.397979
-5.409106,4.105732,33.747443
-4.887847,4.238996,33.128730
-4.395134,4.339106,32.535919
-3.925727,4.412298,31.962949
-3.476351,4.463124,31.405784
-3.043548,4.495232,30.859860
-2.622822,4.511526,30.318914
-2.206714,4.514147,29.772198
-1.774856,4.503861,29.190175
-1.168519,4.469970,28.342150
-0.946425,4.452806,28.020717
-0.689150,4.430433,27.639873
-0.486857,4.411377,27.333325
-0.309748,4.393968,27.059293
-0.168473,4.379811,26.836618
-0.070688,4.369972,26.680226
0.025732,4.360313,26.524114
0.153085,4.347741,26.314875
0.296720,4.334021,26.074496
0.446317,4.320556,25.818882
0.597409,4.308194,25.554921
0.747731,4.297581,25.286169
0.895979,4.289269,25.014787
1.041373,4.283759,24.742204
1.183462,4.281513,24.469411
1.322014,4.282964,24.197122
1.456948,4.288523,23.925865
1.588299,4.298582,23.656048
1.716184,4.313520,23.387991
1.840787,4.333704,23.121960
1.962343,4.359497,22.858183
2.081129,4.391255,22.596868
2.197460,4.429335,22.338211
2.311679,4.474098,22.082408
2.424157,4.525910,21.829659
2.535289,4.585146,21.580181
2.645493,4.652195,21.334208
2.755210,4.727462,21.091998
2.864901,4.811371,20.853842
2.975052,4.904372,20.620067
3.086170,5.006939,20.391043
3.198788,5.119580,20.167191
3.313463,5.242835,19.948987
3.430784,5.377289,19.736976
3.551371,5.523566,19.531776
3.675880,5.682343,19.334093
3.805008,5.854353,19.144731
3.939498,6.040391,18.964610
4.080151,6.241326,18.794785
4.227832,6.458109,18.636466
4.383485,6.691787,18.491049
4.548152,6.943524,18.360158
4.722997,7.214623,18.245690
4.909338,7.506558,18.149887
5.108694,7.821023,18.075427
5.322850,8.159988,18.025566
5.553949,8.525789,18.004329
5.804623,8.921239,18.016805
6.078173,9.349764,18.069592
6.378791,9.815514,18.171465
6.711685,10.323176,18.334283
7.082450,10.876448,18.573636
7.493277,11.471859,18.906321
7.932660,12.084763,19.337173
8.368848,12.664997,19.839413
8.783589,13.186764,20.385094
9.175157,13.648767,20.961704
9.544653,14.053639,21.561855
9.894103,14.404865,22.181543
10.225060,14.705016,22.817745
10.538629,14.955866,23.467974
10.835489,15.158513,24.129918
11.115993,15.313561,24.801339
11.380233,15.421246,25.480015
11.628089,15.481525,26.163713
11.859265,15.494124,26.850181
12.073304,15.458562,27.537150
12.269596,15.374145,28.222344
12.447371,15.239911,28.903502
12.605620,15.054613,29.578179
12.743072,14.816654,30.243759
12.858274,14.523531,30.898314
12.949308,14.171259,31.540417
13.013462,13.752875,32.169815
13.046382,13.254240,32.789540
13.038892,12.636261,33.415746
12.885402,11.278744,34.404895
12.786500,10.761460,34.673704
12.640410,10.136065,34.931954
12.475902,9.542809,35.114504
12.291038,8.963383,35.237229
12.088466,8.401331,35.305251
11.869076,7.855782,35.323470
11.634024,7.327551,35.295528
11.384203,6.817276,35.224418
11.120471,6.325805,35.112656
10.843720,5.854173,34.962460
10.554577,5.403028,34.775654
10.253562,4.972973,34.553715
9.941078,4.564552,34.297769
9.617380,4.178243,34.008540
9.282524,3.814451,33.686264
8.936281,3.473508,33.330525
8.577985,3.155663,32.939969
8.206238,2.861056,32.511768
7.818277,2.589649,32.040482
7.408352,2.340985,31.515237
6.962122,2.113154,30.910240
6.415658,1.893556,30.117621
5.920370,1.751033,29.342164
5.500454,1.673689,28.632907
5.077150,1.639101,27.857050
4.648148,1.654327,26.987889
4.405100,1.689485,26.445589
4.181397,1.742557,25.903480
3.996817,1.804670,25.415655
3.836578,1.875543,24.952864
3.698193,1.953134,24.513984
3.578144,2.036798,24.093337
3.474354,2.125934,23.688223
3.385146,2.220268,23.296216
3.309269,2.319686,22.915514
3.245748,2.424236,22.544629
3.193839,2.534104,22.182338
3.153003,2.649549,21.827769
3.122836,2.771002,21.480055
3.103082,2.899045,21.138394
3.093635,3.034428,20.802065
3.094547,3.178089,20.470406
3.106045,3.331211,20.142787
3.128564,3.495295,19.818577
3.162806,3.672285,19.497099
3.209844,3.864772,19.177553
3.271314,4.076379,18.858864
3.349808,4.312539,18.539339
3.449840,4.582428,18.215732
3.581080,4.905533,17.879645
3.783463,5.363544,17.485714
3.985007,5.790306,17.192907
4.187223,6.199547,16.969737
4.405187,6.625645,16.789783
4.641624,7.074622,16.651468
4.901979,7.556480,16.555513
5.192911,8.082138,16.507003
5.527010,8.671466,16.516566
5.935045,9.372500,16.609984
6.799609,10.793397,17.059541
7.243655,11.488326,17.407476
7.718974,12.203897,17.860573
8.237814,12.948481,18.446647
8.988714,13.949392,19.460773
9.398373,14.451529,20.097401
9.840990,14.953716,20.853526
10.229394,15.355194,21.578082
10.597978,15.697397,22.321698
10.942645,15.978151,23.070186
11.267725,16.202729,23.827550
11.573791,16.372486,24.591288
11.861584,16.488498,25.360162
12.131249,16.551152,26.132195
12.382692,16.560468,26.905354
12.615578,16.516150,27.677441
12.829373,16.417624,28.446181
13.023350,16.264010,29.209248
13.196576,16.054045,29.964322
13.347717,15.786249,30.708325
13.475331,15.458210,31.439115
13.577530,15.066128,32.154958
13.651693,14.603538,32.855063
13.693792,14.057984,33.541133
13.696218,13.399127,34.223471
13.631620,12.478307,34.978012
13.524200,11.686045,35.481726
13.389135,10.961199,35.844460
13.228206,10.263878,36.114817
13.044814,9.590679,36.308222
12.840580,8.937646,36.435418
12.617102,8.304271,36.503318
12.375618,7.690544,36.517147
12.117215,7.096961,36.481021
11.842824,6.524177,36.398317
11.553321,5.973029,36.271905
11.249592,5.444517,36.104318
10.932239,4.939242,35.897652
10.601741,4.457747,35.653623
10.258426,4.000498,35.373554
9.902433,3.567871,35.058311
9.533636,3.160138,34.708195
9.151514,2.777441,34.322731
8.754912,2.419753,33.900281
8.341544,2.086776,33.437264
7.906828,1.777673,32.926337
7.440354,1.490137,32.351051
6.908542,1.215234,31.660192
6.213473,0.937177,30.696278
5.797792,0.813757,30.082277
5.375650,0.721135,29.424822
4.975954,0.664333,28.764994
4.575206,0.638752,28.058851
3.908031,0.672669,26.749330
3.712815,0.703207,26.323229
3.489894,0.751598,25.804259
3.303210,0.804846,25.336778
3.137906,0.863419,24.891335
2.992358,0.925639,24.468262
2.863231,0.991030,24.062254
2.748608,1.059070,23.670975
2.646857,1.129471,23.292194
2.556713,1.202045,22.924250
2.477144,1.276706,22.565747
2.407307,1.353446,22.215523
2.346506,1.432325,21.872578
2.294170,1.513467,21.536038
2.249843,1.597024,21.205244
2.213147,1.683228,20.879510
2.183779,1.772382,20.558183
2.161519,1.864850,20.240655
2.146224,1.961074,19.926345
2.137831,2.061581,19.614685
2.136360,2.167006,19.305106
2.141926,2.278116,18.997016
2.154755,2.395848,18.689770
2.175214,2.521376,18.382636
2.203853,2.656199,18.074720
2.241486,2.802309,17.764852
2.289337,2.962495,17.451351
2.349352,3.140981,17.131492
2.424987,3.345085,16.800043
2.524111,3.591363,16.443393
2.692561,3.977859,15.965557
2.822582,4.259458,15.670976
2.965264,4.557768,15.400779
3.113047,4.858360,15.166481
3.271056,5.172820,14.957091
3.440098,5.503217,14.771748
3.622074,5.853451,14.609596
3.818811,6.226984,14.471269
4.032421,6.627556,14.358420
4.265961,7.060386,14.273612
4.523780,7.532686,14.220912
4.812755,8.055692,14.206831
5.145813,8.650477,14.242920
5.558022,9.374808,14.356653
6.213097,10.497924,14.676437
6.609331,11.159338,14.944929
7.039354,11.860423,15.295802
7.469426,12.542627,15.705990
7.915127,13.227675,16.191710
8.383362,13.920801,16.767229
8.888654,14.634767,17.462839
9.482597,15.422854,18.380315
10.121492,16.199143,19.491198
10.568977,16.691553,20.349501
11.011025,17.129755,21.266493
11.409879,17.477818,22.157188
11.785834,17.758309,23.056643
12.137778,17.972145,23.956841
12.468415,18.122530,24.860107
12.778278,18.210570,25.764548
13.067746,18.236856,26.668687
13.336745,18.201454,27.570448
13.584939,18.104052,28.467583
13.811750,17.943992,29.357670
14.016365,17.720241,30.238196
14.197692,17.431351,31.106432
14.354263,17.075513,31.959131
14.484405,16.649718,32.793959
14.585896,16.149136,33.609072
14.655589,15.565353,34.403836
14.688487,14.881595,35.180935
14.674509,14.054101,35.955479
14.561967,12.775084,36.882762
14.436112,11.927683,37.352312
14.268596,11.057874,37.732168
14.078690,10.246180,38.001797
13.863214,9.456813,38.190326
13.625790,8.694370,38.305972
13.367390,7.956051,38.356652
13.089430,7.242343,38.348015
12.792944,6.553548,38.284678
12.478872,5.890303,38.170490
12.148155,5.253548,38.008801
11.801592,4.644094,37.802540
11.439726,4.062454,37.554161
11.062944,3.509062,37.265689
10.671430,2.984248,36.938687
10.265102,2.488213,36.574172
9.843484,2.020993,36.172454
9.405488,1.582408,35.732820
8.948968,1.171933,35.252922
8.469724,0.788412,34.727405
7.958736,0.429169,34.144151
7.390936,0.086059,33.469323
6.550311,-0.321285,32.418230
6.080686,-0.499697,31.802330
5.600541,-0.647414,31.149002
5.161533,-0.752686,30.528152
4.743327,-0.827085,29.912752
4.340348,-0.875215,29.293957
3.940665,-0.900251,28.650553
3.507370,-0.901787,27.912389
3.117341,-0.880072,27.202865
2.850172,-0.852266,26.686184
2.608637,-0.817800,26.192845
2.401224,-0.780890,25.745464
2.215923,-0.741975,25.323746
2.050052,-0.702176,24.925447
1.900256,-0.662009,24.545901
1.764408,-0.621929,24.182626
1.640736,-0.582245,23.833473
1.527831,-0.543187,23.496824
1.424521,-0.504920,23.171351
1.329820,-0.467562,22.855962
1.242881,-0.431192,22.549739
1.162975,-0.395862,22.251897
1.089462,-0.361601,21.961759
1.021780,-0.328418,21.678732
0.959430,-0.296310,21.402292
0.901968,-0.265262,21.131973
0.848997,-0.235251,20.867352
0.800159,-0.206247,20.608049
0.755133,-0.178212,20.353716
0.713627,-0.151108,20.104029
0.675378,-0.124890,19.858693
0.640147,-0.099513,19.617427
0.607717,-0.074927,19.379970
0.577889,-0.051085,19.146076
0.550484,-0.027935,18.915508
0.525338,-0.005425,18.688041
0.502301,0.016497,18.463458
0.481241,0.037882,18.241564
0.462033,0.058783,18.022173
0.444566,0.079253,17.805084
0.428737,0.099348,17.590102
0.414455,0.119124,17.377031
0.401637,0.138638,17.165680
0.390208,0.157947,16.955857
0.380103,0.177113,16.747369
0.371264,0.196196,16.540023
0.363640,0.215262,16.333622
0.357191,0.234379,16.127966
0.351879,0.253619,15.922848
0.347679,0.273058,15.718057
0.344569,0.292778,15.513368
0.342538,0.312870,15.308547
0.341582,0.333433,15.103342
0.341707,0.354576,14.897481
0.342930,0.376423,14.690664
0.345277,0.399115,14.482552
0.348791,0.422817,14.272757
0.353531,0.447722,14.060821
0.359578,0.474064,13.846185
0.367044,0.502131,13.628143
0.376079,0.532295,13.405757
0.386900,0.565052,13.177711
0.399825,0.601110,12.941999
0.415372,0.641590,12.695198
0.434524,0.688600,12.430221
0.460058,0.748079,12.124717
0.496821,0.829736,11.751960
0.524169,0.888545,11.512008
0.554391,0.952266,11.274935
0.585364,1.016595,11.056585
0.618042,1.083696,10.848295
0.652470,1.153775,10.649177
0.688881,1.227393,10.457613
0.727438,1.304942,10.272761
0.768313,1.386830,10.093965
0.811683,1.473451,9.920762
0.857728,1.565210,9.752813
0.906641,1.662523,9.589869
0.958624,1.765827,9.431757
1.013895,1.875579,9.278361
1.072684,1.992267,9.129617
1.135243,2.116410,8.985505
1.201840,2.248563,8.846048
1.272767,2.389322,8.711310
1.348339,2.539330,8.581395
1.428901,2.699282,8.456451
1.514827,2.869935,8.336675
1.606521,3.052093,8.222321
1.704432,3.246649,8.113694
1.809058,3.454588,8.011162
1.920953,3.676997,7.915169
2.040736,3.915087,7.826249
2.169109,4.170213,7.745043
2.306867,4.443909,7.672321
2.454932,4.737933,7.609011
2.614379,5.054322,7.556244
2.786487,5.395483,7.515404
2.972817,5.764325,7.488211
3.175322,6.164466,7.476846
3.396543,6.600589,7.484142
3.639969,7.079091,7.513927
3.910771,7.609434,7.571679
4.217600,8.207475,7.666045
4.578539,8.906570,7.813537
5.061628,9.833687,8.068261
5.551354,10.762054,8.389163
5.972649,11.550174,8.713154
6.400126,12.338730,9.085585
6.827980,13.115586,9.501327
7.263936,13.893116,9.968418
7.710120,14.672800,10.491435
8.169341,15.456635,11.077024
8.644314,16.245555,11.733230
9.138579,17.040660,12.471037
9.656249,17.842236,13.304674
10.205863,18.654557,14.259353
10.806980,19.491894,15.388042
11.540189,20.430713,16.889738
12.217387,21.204254,18.406430
12.756224,21.744745,19.709209
13.264233,22.183484,21.022186
13.730296,22.515909,22.306026
14.166895,22.756345,23.585109
14.575339,22.908184,24.857058
14.957726,22.974146,26.123495
15.314698,22.955420,27.382941
15.646475,22.852442,28.633546
15.952826,22.665078,29.872768
16.233193,22.392717,31.097708
16.486720,22.034278,32.305191
16.712252,21.588112,33.491882
16.908134,21.052301,34.653376
17.072483,20.423682,35.786075
17.202889,19.697146,36.886904
17.296055,18.864128,37.953609
17.347082,17.908801,38.986091
17.347467,16.796319,39.990970
17.275683,15.411332,41.008186
17.086192,13.647137,42.002122
16.900358,12.444647,42.515376
16.664883,11.214038,42.917662
16.403153,10.061859,43.188787
16.111280,8.947460,43.357874
15.793054,7.875435,43.435739
15.449471,6.842271,43.432107
15.082005,5.848161,43.354443
14.691723,4.893162,43.208988
14.279574,3.977726,43.001094
13.846673,3.103015,42.735650
13.393645,2.269379,42.416848
12.920912,1.477090,42.048331
12.428655,0.726300,41.633193
11.916729,0.016994,41.173927
11.384529,-0.651066,40.672285
10.830733,-1.278424,40.129005
10.252821,-1.866090,39.543263
9.646005,-2.415915,38.911462
9.000432,-2.931626,38.224046
8.290989,-3.422915,37.453951
7.388878,-3.943609,36.456850
6.672978,-4.281015,35.653625
6.045074,-4.526050,34.941264
5.466887,-4.712347,34.278881
4.926542,-4.854339,33.653983
4.416072,-4.961533,33.057883
3.930769,-5.040446,32.485263
3.466979,-5.096017,31.931773
3.022141,-5.132086,31.394147
2.592851,-5.151829,30.867904
2.174588,-5.157760,30.346882
1.758807,-5.151639,29.819315
1.316080,-5.133251,29.244927
0.888618,-5.105444,28.675499
0.635871,-5.085136,28.330750
0.395859,-5.063735,27.997039
0.220758,-5.047114,27.749291
0.089180,-5.034218,27.560546
-0.035222,-5.021813,27.379930
-0.193108,-5.005937,27.147484
-0.367992,-4.988446,26.885535
-0.548063,-4.970917,26.610531
-0.728302,-4.954324,26.329495
-0.906270,-4.939411,26.045921
-1.080638,-4.926819,25.761832
-1.250666,-4.917124,25.478501
-1.415968,-4.910856,25.196767
-1.576391,-4.908507,24.917204
-1.731937,-4.910543,24.640219
-1.882722,-4.917403,24.366110
-2.028946,-4.929508,24.095108
-2.170869,-4.947262,23.827401
-2.308803,-4.971059,23.563155
-2.443099,-5.001282,23.302528
-2.574141,-5.038312,23.045676
-2.702343,-5.082528,22.792769
-2.828141,-5.134311,22.543990
-2.951996,-5.194047,22.299548
-3.074388,-5.262134,22.059682
-3.195822,-5.338979,21.824663
-3.316818,-5.425007,21.594805
-3.437922,-5.520664,21.370468
-3.559699,-5.626417,21.152067
-3.682739,-5.742761,20.940078
-3.807659,-5.870221,20.735046
-3.935101,-6.009357,20.537598
-4.065744,-6.160769,20.348450
-4.200298,-6.325096,20.168424
-4.339516,-6.503027,19.998459
-4.484200,-6.695302,19.839637
-4.635205,-6.902719,19.693201
-4.793451,-7.126140,19.560585
-4.959934,-7.366496,19.443452
-5.135743,-7.624795,19.343739
-5.322075,-7.902129,19.263716
-5.520260,-8.199673,19.206066
-5.731780,-8.518684,19.173985
-5.958291,-8.860470,19.171311
-6.201625,-9.226313,19.202675
-6.463733,-9.617285,19.273661
-6.746500,-10.033825,19.390881
-7.051241,-10.474868,19.561730
-7.377665,-10.936281,19.793315
-7.722334,-11.408933,20.090002
-8.077695,-11.878158,20.450140
-8.432627,-12.325834,20.863730
-8.780379,-12.741312,21.320927
-9.116819,-13.118516,21.812721
-9.440194,-13.455005,22.332472
-9.749811,-13.749908,22.875144
-10.045445,-14.003002,23.436817
-10.326997,-14.214227,24.014234
-10.594353,-14.383505,24.604544
-10.847331,-14.510663,25.205138
-11.085653,-14.595419,25.813549
-11.308938,-14.637372,26.427401
-11.516702,-14.635993,27.044373
-11.708346,-14.590609,27.662187
-11.883149,-14.500353,28.278609
-12.040235,-14.364097,28.891448
-12.178415,-14.180524,29.498002
-12.296425,-13.947638,30.096326
-12.392641,-13.662380,30.684839
-12.464850,-13.319629,31.262774
-12.509703,-12.909652,31.831454
-12.521001,-12.409069,32.399299
-12.477498,-11.707266,33.026960
-12.392912,-11.083747,33.458840
-12.284052,-10.516991,33.767642
-12.151900,-9.967554,34.000305
-12.000076,-9.435682,34.168247
-11.829984,-8.917983,34.280531
-11.643169,-8.414540,34.342675
-11.440786,-7.925573,34.358855
-11.223868,-7.451727,34.332315
-10.993314,-6.993742,34.265692
